id	household_id	contact_id	contact_type	contact_household
ZQkqWaiH	cf801e5f	UQfjwKik	1	36e9c40a
KFzTdmtd	24709fe2	UQfjwKik	1	36e9c40a
bEfjcgPO	fe1c9e51	UQfjwKik	1	36e9c40a
UvYhtpxx	89fcc5db	UQfjwKik	2	36e9c40a
QevmmhHZ	89fcc5db	UQfjwKik	1	36e9c40a
AKuMXrjY	94e89633	UQfjwKik	1	36e9c40a
dfsEbgwo	951704cd	UQfjwKik	2	36e9c40a
HqVLKvmO	8fbc468a	UQfjwKik	1	36e9c40a
nbcshCCy	2a5d07eb	UQfjwKik	2	36e9c40a
czsQZVbD	73dd58db	UQfjwKik	2	36e9c40a
POqESsyu	2a5d07eb	UQfjwKik	1	36e9c40a
XNchitvS	57087f2b	UQfjwKik	1	36e9c40a
AJkmxltP	89fcc5db	UQfjwKik	2	36e9c40a
LelRTMuF	b7e824a1	UQfjwKik	1	36e9c40a
vsQJeWzH	2a7bf7ab	UQfjwKik	1	36e9c40a
AajKjFXz	fb7ebf7b	UQfjwKik	1	36e9c40a
PCFavNXj	e026ffcd	UQfjwKik	1	36e9c40a
DwWRrIkY	ac555d3d	UQfjwKik	1	36e9c40a
vGqYEpId	533a42a4	UQfjwKik	1	36e9c40a
lBCVqemS	36e9c40a	UQfjwKik	1	36e9c40a
AHoMYUSW	477a8f82	UQfjwKik	1	36e9c40a
qDPVxBQS	8a4a5bdc	UQfjwKik	1	36e9c40a
cyzjaqzF	9918828b	UQfjwKik	1	36e9c40a
EGaZNSCz	88638a3c	UQfjwKik	1	36e9c40a
IFHveZwc	c58baa79	UQfjwKik	2	36e9c40a
zYhzAZtA	98ac4531	UQfjwKik	1	36e9c40a
dbAZptOh	19a999ff	UQfjwKik	3	36e9c40a
NbpzoveL	88ef4be6	UQfjwKik	1	36e9c40a
nHaRFVRQ	45103bb5	UQfjwKik	1	36e9c40a
yFDkscEo	f1bf0dfc	UQfjwKik	1	36e9c40a
eihBFKxe	67eb1fe4	UQfjwKik	1	36e9c40a
uIuJOCIt	8cec3177	UQfjwKik	1	36e9c40a
rlNZESyg	13e3e8a4	NbpzoveL	1	88ef4be6
XIeyzJcT	13e3e8a4	NbpzoveL	1	88ef4be6
UQfjwKik	36e9c40a	NbpzoveL	1	88ef4be6
dLqBgWSo	6e4d444d	nHaRFVRQ	2	45103bb5
XElwBFUH	9c1e72d0	nHaRFVRQ	1	45103bb5
AKvRStyy	6e4d444d	nHaRFVRQ	2	45103bb5
DYwGsbLW	6e4d444d	nHaRFVRQ	1	45103bb5
mWPhJIiS	45103bb5	nHaRFVRQ	1	45103bb5
yWIwcAQo	e8398abc	nHaRFVRQ	1	45103bb5
HJuaJdcu	6a1ab6a8	nHaRFVRQ	1	45103bb5
GVNkMxnr	6ac77d18	nHaRFVRQ	2	45103bb5
nzDMcaCj	120ff272	nHaRFVRQ	1	45103bb5
HxzyOHKp	c7373b56	nHaRFVRQ	1	45103bb5
LKrZwpOq	45103bb5	nHaRFVRQ	1	45103bb5
JIIoYHyp	d930149c	nHaRFVRQ	1	45103bb5
YvjYhBSZ	6a9ac630	nHaRFVRQ	3	45103bb5
qkDkUiGP	4abcddfb	nHaRFVRQ	1	45103bb5
tVYABtQM	9c6355e6	MnsDbjah	3	9c6355e6
QQHxMBCw	04c87268	FIcBSxhc	3	04c87268
XrIehotv	04c87268	FIcBSxhc	3	04c87268
bEbZNqmd	04c87268	FIcBSxhc	3	04c87268
JcXTRMui	88638a3c	EGaZNSCz	3	88638a3c
ZXxlZXrt	88638a3c	EGaZNSCz	3	88638a3c
LVCafHJK	11d91c27	yFQHmYFr	3	11d91c27
xqVJNMmC	11d91c27	yFQHmYFr	3	11d91c27
wBADdQRA	c13c79ed	pttlyaZc	1	56353b84
opGTUpxs	fe230286	pttlyaZc	3	56353b84
gGfbtmTp	fe230286	pttlyaZc	1	56353b84
BrVjJNle	6b780b1e	pttlyaZc	3	56353b84
ePtaMowv	fe230286	pttlyaZc	1	56353b84
pttlyaZc	56353b84	gGfbtmTp	1	fe230286
IynNMBZO	e5997708	aqEhvoyA	3	e5997708
wDecUpdP	e5997708	aqEhvoyA	3	e5997708
bopLYQcy	bb749a56	OxWNSuPL	3	1b028f11
HSoectoX	bb749a56	OxWNSuPL	3	1b028f11
YuVnwnhw	bb749a56	OxWNSuPL	3	1b028f11
MDJmXlxx	1b028f11	OxWNSuPL	3	1b028f11
YPrJORnD	86f13d0e	YETUlovd	3	86f13d0e
XspMWvwA	86f13d0e	YETUlovd	3	86f13d0e
zVOcHfvV	86f13d0e	YETUlovd	3	86f13d0e
YETUlovd	86f13d0e	XspMWvwA	3	86f13d0e
sCNyVniD	0434b926	IrrnCJVN	3	0434b926
vioUCFzo	0434b926	IrrnCJVN	3	0434b926
nvHDftZM	ad2067da	PuxbIAJT	3	ad2067da
shRGqSZM	b21aeb06	PuxbIAJT	3	ad2067da
CTpnNFkq	e1cfce33	PuxbIAJT	3	ad2067da
nSIoVkpW	ad2067da	PuxbIAJT	3	ad2067da
QLfDTkJo	ad2067da	PuxbIAJT	3	ad2067da
CDKdBamE	f430b506	LytMaZkB	3	f430b506
YzXbrhuJ	f430b506	LytMaZkB	3	f430b506
LytMaZkB	f430b506	YzXbrhuJ	3	f430b506
sUxTIMxE	00168c28	wNHAlivi	3	00168c28
oVjgBoEz	00168c28	wNHAlivi	3	00168c28
SofHVCsW	00168c28	wNHAlivi	3	00168c28
IiZhozSd	3df65fcb	VxNbaSiK	3	3df65fcb
VxNbaSiK	3df65fcb	IiZhozSd	3	3df65fcb
nsjjIplw	b43ff480	zbzdjmyX	3	b43ff480
AfTmnNNj	b43ff480	zbzdjmyX	3	b43ff480
sgStgHAa	b43ff480	zbzdjmyX	3	b43ff480
RiCtwxnr	8675196d	LubQgHxN	3	8675196d
CuglAHUl	8675196d	LubQgHxN	3	8675196d
LubQgHxN	8675196d	CuglAHUl	3	8675196d
EfZNPYyW	62bf9098	MZTwbQOo	3	62bf9098
FxZZNlJK	6d362389	MZTwbQOo	1	62bf9098
wyZvVkCl	f6ea221b	gEcKwzyS	3	e1cfce33
sWQDmOzv	285b80da	e025f868	3	out_of_vo
gEcKwzyS	e1cfce33	e025f868	3	out_of_vo
PuxbIAJT	ad2067da	e025f868	3	out_of_vo
LNKXVDbK	cbf55049	FuOFAEpd	3	cbf55049
MYnArvAG	cbf55049	FuOFAEpd	3	cbf55049
MEdhErqW	cbf55049	FuOFAEpd	3	cbf55049
SmAfpsuD	cbf55049	FuOFAEpd	3	cbf55049
rlVxpkmC	247c74cf	shRGqSZM	1	b21aeb06
kAYUcJsu	d68e02e4	shRGqSZM	1	b21aeb06
DcOyLFJt	d68e02e4	shRGqSZM	1	b21aeb06
UfUEXkuE	d68e02e4	shRGqSZM	1	b21aeb06
PZWXwlQr	cfdf18a8	shRGqSZM	1	b21aeb06
CycKgcGf	0476cd5b	shRGqSZM	1	b21aeb06
gmMfpihD	f6ea221b	shRGqSZM	1	b21aeb06
hNYnEtRr	4c54830c	tJnlxclU	3	4c54830c
OuXotVDR	a6e82774	tJnlxclU	3	4c54830c
iWAczBfI	4c54830c	tJnlxclU	3	4c54830c
cPqWMIXC	0153db3e	KapcIeXT	1	0153db3e
BpLQQfMc	e7221d17	KapcIeXT	1	0153db3e
uKJLoOVO	e1b59269	KapcIeXT	1	0153db3e
wzZhfZAR	1de125c7	a7b95c7b	3	out_of_vo
PHACWlSI	ea59a2f6	VJFQDAXb	1	9faaafa8
WCvuHKue	90ecfbfc	GKihAIEr	3	90ecfbfc
YyZTftdz	9d3d346f	AhRVXqSs	3	9d3d346f
vEcBLTqg	6b780b1e	BrVjJNle	3	6b780b1e
OxWNSuPL	1b028f11	BrVjJNle	3	6b780b1e
iQnzZFDc	6b780b1e	BrVjJNle	3	6b780b1e
RiyhjoVX	2a5d07eb	nbcshCCy	3	2a5d07eb
bsAJIeVg	2a5d07eb	nbcshCCy	1	2a5d07eb
WIgZfHae	3fb6adea	KBRZfbyr	3	3fb6adea
GoOSeTfi	72d10020	CPahVtES	3	72d10020
orCLjibX	23d63ee1	eoaetuws	3	23d63ee1
MTBuFXBX	23d63ee1	eoaetuws	3	23d63ee1
UutgbNfK	89fcc5db	7453f18e	3	out_of_vo
XpExLVjc	47004a77	VtxKAKHP	1	1d092655
VTbJzYmT	1d092655	VtxKAKHP	3	1d092655
AKjPsERT	3a3adeaf	VtxKAKHP	1	1d092655
fzUTLxQF	498b19db	VtxKAKHP	1	1d092655
ADbiAZze	1d092655	VtxKAKHP	3	1d092655
lUGMsWZj	3d4557d8	WjIvgLpY	3	6a9ac630
ooHafaUW	3d4557d8	WjIvgLpY	3	6a9ac630
SLJwyWen	6a9ac630	WjIvgLpY	3	6a9ac630
cZjinDfw	6a9ac630	WjIvgLpY	3	6a9ac630
CsSFmxEM	3d4557d8	WjIvgLpY	3	6a9ac630
gLveIjFb	909d3fd6	YvjYhBSZ	2	6a9ac630
WjIvgLpY	6a9ac630	YvjYhBSZ	1	6a9ac630
zAZWTmOi	4f05309a	a85b1f6a	3	out_of_vo
KqPdUONx	c2a7fd07	DpCgSMSt	3	c2a7fd07
uhaqSrJj	6d362389	hswRareX	3	28d79eed
kBnjzTDk	6d362389	hswRareX	3	28d79eed
cbyQPPfZ	33be9f11	hswRareX	3	28d79eed
xbVEZXfp	33be9f11	hswRareX	3	28d79eed
VLRIycjD	6d362389	hswRareX	3	28d79eed
BgQcArOT	505641f1	hswRareX	3	28d79eed
ChOlOFXm	6c7726e7	hswRareX	3	28d79eed
xqJjSLXG	6c7726e7	hswRareX	3	28d79eed
HnAWLsVN	33be9f11	hswRareX	3	28d79eed
VADgsNdh	6c7726e7	hswRareX	3	28d79eed
XUfJDkfQ	33be9f11	hswRareX	3	28d79eed
hswRareX	28d79eed	ChOlOFXm	3	6c7726e7
BDJprlOh	5aceb5b3	114eaccc	1	out_of_vo
MZTwbQOo	62bf9098	FxZZNlJK	1	6d362389
kxWHqpvk	c85e5de4	FxZZNlJK	1	6d362389
VTBCGmWj	a10a4fad	FxZZNlJK	1	6d362389
TJBlfwDD	d31df855	FxZZNlJK	2	6d362389
qCDYYOLg	d6fe05b8	skYKdIJN	1	069f3f7c
jlNauAHf	069f3f7c	skYKdIJN	3	069f3f7c
Hjrjkhyk	9bc3de87	skYKdIJN	1	069f3f7c
oZJXIhUC	182ff31f	skYKdIJN	1	069f3f7c
uzaItlSW	069f3f7c	skYKdIJN	1	069f3f7c
yeXApJrc	069f3f7c	skYKdIJN	1	069f3f7c
AGFBxVLA	182ff31f	skYKdIJN	1	069f3f7c
skYKdIJN	069f3f7c	uzaItlSW	1	069f3f7c
OlRfbsbF	c85e5de4	kxWHqpvk	3	c85e5de4
SCscvncY	c85e5de4	kxWHqpvk	3	c85e5de4
VJVrcuFp	c85e5de4	kxWHqpvk	1	c85e5de4
yOpljEqa	d930149c	JIIoYHyp	3	d930149c
VMBuHbVu	43ea6797	027c2946	1	out_of_vo
YyUsnbtY	8dcfb208	oItKJIdl	3	8dcfb208
kZhdmCNA	8dcfb208	oItKJIdl	3	8dcfb208
WDmgERJE	1cd743a9	iBSSsRbf	1	1cd743a9
CgBzJiiq	16dc02a1	iBSSsRbf	1	1cd743a9
iBSSsRbf	1cd743a9	WDmgERJE	1	1cd743a9
fTgtxGXW	ff7fdfa3	iJJGIsWt	3	ff7fdfa3
iJJGIsWt	ff7fdfa3	fTgtxGXW	3	ff7fdfa3
HJAgTOIK	7040b16e	afd714f0	1	out_of_vo
ofRHcMpM	e255b6bb	afd714f0	3	out_of_vo
QBjWtDXu	b66c5fe9	1fe67806	3	out_of_vo
AymeCSEw	a7041891	OAWeibNq	3	5dbd3441
ZoTtvUEp	5dbd3441	OAWeibNq	3	5dbd3441
rTlcsqJN	5dbd3441	OAWeibNq	3	5dbd3441
XVqfiSOz	a6e82774	0db03881_place	2	location_in_vo
jwjrSUdE	c058f3e8	0db03881_place	1	location_in_vo
KTYrGjZu	91a3ed43	0db03881_place	1	location_in_vo
tPGNAqJr	f2b7a315	0db03881_place	1	location_in_vo
vUxUwjuN	28b324b1	0db03881_place	1	location_in_vo
eaXByzgW	5d5191de	0db03881_place	1	location_in_vo
oETYjoqE	b8124db4	0db03881_place	1	location_in_vo
jJbpQjoN	8390ab8d	0db03881_place	2	location_in_vo
jcfQIsJe	6e547f0a	0db03881_place	1	location_in_vo
DCypBcAo	dbffa707	0db03881_place	2	location_in_vo
UvFQbDsV	e78ce234	0db03881_place	1	location_in_vo
FOeHZSVO	1a20b645	0db03881_place	1	location_in_vo
hzawJZgK	2e166643	0db03881_place	1	location_in_vo
ABBducKp	0d95be0d	0db03881_place	2	location_in_vo
kdZKJrud	81606c73	0db03881_place	1	location_in_vo
FJNOAvrT	fd921222	0db03881_place	1	location_in_vo
jKbMNpVN	2b327a0c	0db03881_place	1	location_in_vo
IifHGajN	681621dd	0db03881_place	1	location_in_vo
TqecNkGh	1b4d708f	0db03881_place	1	location_in_vo
FLzUGxri	c30a07ff	0db03881_place	1	location_in_vo
rxqMUzQH	05d8286d	0db03881_place	1	location_in_vo
HdDvOBXb	a4583801	0db03881_place	1	location_in_vo
JUFbNzBi	617245c9	0db03881_place	1	location_in_vo
jCGxyXHw	429f04c6	0db03881_place	1	location_in_vo
zmtxrmHn	40ac6f5b	0db03881_place	1	location_in_vo
xYZDiIcQ	403fae3d	0db03881_place	1	location_in_vo
KrmCvIPo	ceb986da	0db03881_place	1	location_in_vo
BLMiFGtX	b4b08afd	0db03881_place	1	location_in_vo
cMvqvmMw	aca411fd	0db03881_place	1	location_in_vo
viBJIcfH	47ace10a	0db03881_place	1	location_in_vo
VPftJBLz	5c1b0ab7	0db03881_place	2	location_in_vo
sNATTAvg	5c1b0ab7	0db03881_place	1	location_in_vo
wKpdcNeq	cfab4842	0db03881_place	1	location_in_vo
ZHlhIitp	e026ffcd	0db03881_place	2	location_in_vo
OtxFOzgC	57087f2b	0db03881_place	2	location_in_vo
oAnaHhDx	abe6cf16	0db03881_place	1	location_in_vo
hAjGKZmF	c0114693	0db03881_place	1	location_in_vo
DVstAuCq	08a6c99e	0db03881_place	1	location_in_vo
yFQHmYFr	11d91c27	0db03881_place	1	location_in_vo
TJjRRxla	ac5a6063	0db03881_place	1	location_in_vo
DKPUSAPb	f6faf4c3	0db03881_place	1	location_in_vo
KzGJpMsV	d5e7b925	0db03881_place	1	location_in_vo
lwDMkRFw	75cd5661	0db03881_place	1	location_in_vo
mClsClQl	ac555d3d	0db03881_place	2	location_in_vo
tABOEydz	e409573e	0db03881_place	1	location_in_vo
gxJhRnSB	2dc29233	0db03881_place	1	location_in_vo
amQZzEKt	040592a7	0db03881_place	1	location_in_vo
BpdZDZyT	fffdaa1f	0db03881_place	1	location_in_vo
lqfnAjlt	4cb78a29	0db03881_place	1	location_in_vo
yXsBtwyT	70c815ed	0db03881_place	2	location_in_vo
POVLlKiE	f9877962	0db03881_place	1	location_in_vo
RHkhlfXW	c30a07ff	0db03881_place	2	location_in_vo
TFUHfnts	2f5f7ad1	0db03881_place	1	location_in_vo
GYyQMOqu	f1a30660	0db03881_place	1	location_in_vo
vxumgrzp	3f9a9dfc	0db03881_place	1	location_in_vo
NiaYzrbo	3864f6ce	0db03881_place	1	location_in_vo
LTHYEBEY	7d6a29dc	0db03881_place	1	location_in_vo
bXlhkPJz	dbffa707	0db03881_place	2	location_in_vo
WPKILHyP	b262ca0f	0db03881_place	1	location_in_vo
OSYhKNMl	fe230286	0db03881_place	1	location_in_vo
RbDVPoRd	7ab0f41d	0db03881_place	1	location_in_vo
SjavqWHm	47a40370	0db03881_place	1	location_in_vo
qwSYctCz	f2b7a315	0db03881_place	1	location_in_vo
yVzTRrma	e117f8d5	0db03881_place	1	location_in_vo
hnkgRNXn	fd374270	0db03881_place	1	location_in_vo
AwKEKatP	331f0a87	0db03881_place	1	location_in_vo
USKVBtar	cc9a12e2	0db03881_place	1	location_in_vo
LkypTVah	aa13d5c0	0db03881_place	2	location_in_vo
meErmFYz	da3c5a0b	0db03881_place	1	location_in_vo
wJTYKqJQ	4c858c44	0db03881_place	1	location_in_vo
SdoSenxQ	3bb44e6e	0db03881_place	1	location_in_vo
oWAchpLZ	71247dcf	0db03881_place	1	location_in_vo
vBUGSaTO	0902fb60	0db03881_place	1	location_in_vo
PekhMvLK	74399743	0db03881_place	2	location_in_vo
qEHCnoPe	4503e8a0	0db03881_place	1	location_in_vo
bLylOgOW	f360a1f2	0db03881_place	1	location_in_vo
eVJdUmtK	49faa8c9	0db03881_place	1	location_in_vo
SAVzvGgt	cfab4842	0db03881_place	2	location_in_vo
kHNQYEOe	0e6427ad	0db03881_place	1	location_in_vo
pDSxQwEy	1a20b645	0db03881_place	1	location_in_vo
GqvFKqEF	7b78f937	0db03881_place	1	location_in_vo
XqwWcLND	247c74cf	0db03881_place	1	location_in_vo
ueHuqJIj	247c74cf	0db03881_place	1	location_in_vo
TsxsdXZN	673f9c49	0db03881_place	1	location_in_vo
FoGuKrSj	63a3660f	0db03881_place	1	location_in_vo
gIbXtaHO	cbcd89ba	0db03881_place	1	location_in_vo
wZasdwwl	68d01dce	0db03881_place	1	location_in_vo
LXiARoon	2ac13fac	0db03881_place	2	location_in_vo
ZbLlNtJS	cb341e7e	0db03881_place	1	location_in_vo
HqTlDKtq	25861d75	0db03881_place	1	location_in_vo
VyufowZZ	b42c6019	0db03881_place	1	location_in_vo
mtlgNruy	aac44f6b	0db03881_place	1	location_in_vo
pSCexJjK	aac44f6b	0db03881_place	1	location_in_vo
KBRZfbyr	3fb6adea	0db03881_place	1	location_in_vo
rPttJYaV	6f73afb2	0db03881_place	1	location_in_vo
ocIHAPYX	47b6e155	0db03881_place	1	location_in_vo
diXJSBUl	4594444e	0db03881_place	1	location_in_vo
XSIATOnq	57087f2b	0db03881_place	2	location_in_vo
NfsAUXrW	3b432a45	0db03881_place	2	location_in_vo
bTNiTPXd	f1bf0dfc	0db03881_place	1	location_in_vo
kySJQQAv	14a42b1f	0db03881_place	1	location_in_vo
EJswtAgI	f70441fa	0db03881_place	1	location_in_vo
AmMpULAd	83106359	0db03881_place	1	location_in_vo
UoPrBEkz	858c5b7e	0db03881_place	1	location_in_vo
EUjiLvHI	6713801a	0db03881_place	1	location_in_vo
PeGsQSkI	dbc70583	0db03881_place	1	location_in_vo
dgINwYWu	e7106745	0db03881_place	1	location_in_vo
pFqmFbyF	e7106745	0db03881_place	1	location_in_vo
AQtavzQA	cc868e90	297bbbdc_place	1	location_in_vo
CwrfCOnv	9ff79e25	297bbbdc_place	1	location_in_vo
XNTBjKfg	897f19e8	297bbbdc_place	1	location_in_vo
SMXdonQk	f40681e8	297bbbdc_place	1	location_in_vo
tmPNtDzn	30f39a34	297bbbdc_place	2	location_in_vo
VwyPDqmv	8a2347eb	297bbbdc_place	1	location_in_vo
tJjzeGyv	bc326530	297bbbdc_place	2	location_in_vo
dwgvBHIL	d31df855	297bbbdc_place	1	location_in_vo
NFbazjUu	24709fe2	297bbbdc_place	1	location_in_vo
dvkdxEzm	b29efe3b	db2cfcea_place	1	location_in_vo
YTCMZnqD	2e5fbf99	db2cfcea_place	1	location_in_vo
hPwigdJb	d0cdcc33	db2cfcea_place	1	location_in_vo
mPFAwFGl	1d2df4ce	db2cfcea_place	1	location_in_vo
mOmisVNQ	6fdeaf6f	db2cfcea_place	2	location_in_vo
ABptQQJK	c9aa95f8	db2cfcea_place	1	location_in_vo
bEuasPGb	858c5b7e	db2cfcea_place	1	location_in_vo
NTdvKuxi	0ccb6352	vujwNRwK	4	0ccb6352
vujwNRwK	0ccb6352	JaQlelYo	4	0ccb6352
JaQlelYo	0ccb6352	hunCTezf	4	0ccb6352
lzTowLhG	6e10a063	NUATtRZf	4	6e10a063
NUATtRZf	6e10a063	oRQudPWI	4	6e10a063
ZJripFlV	66a74806	wPqEtIUS	4	66a74806
qhocbpBY	a59c396d	GyRxdzpq	4	a59c396d
mkYsWMDF	40a9acd9	YCsChOvk	4	40a9acd9
QaiVvPXR	e45171c2	zHIGlvVo	4	e45171c2
lRgrsUTu	4c54830c	tJnlxclU	4	4c54830c
tJnlxclU	4c54830c	iWAczBfI	4	4c54830c
SRYusUox	de680678	nKiDEJJv	4	de680678
WlUQnKkG	b255c94f	zZZJnXaK	4	b255c94f
MHMDhtop	a6e82774	XVqfiSOz	4	a6e82774
gLGYwfym	459138f6	uOfrTLxp	4	459138f6
uOfrTLxp	459138f6	BNPAITzd	4	459138f6
lXJmFsfc	85410f50	bvzOGJtG	4	85410f50
bvzOGJtG	85410f50	GIEUDdRc	4	85410f50
RXaJbDOL	fda067a8	WSUOCHCm	4	fda067a8
WSUOCHCm	fda067a8	PCvFkUSh	4	fda067a8
PCvFkUSh	fda067a8	nfwIgUAy	4	fda067a8
FwOeFrQo	65d3ea86	bzLQTVrj	4	65d3ea86
NLaNJadG	1de125c7	wpvfEMHb	4	1de125c7
wpvfEMHb	1de125c7	wzZhfZAR	4	1de125c7
hxxRNIQa	84a58264	JSjqSVzt	4	84a58264
JSjqSVzt	84a58264	INOLOImZ	4	84a58264
TgUjjcWX	31203707	zETVbHds	4	31203707
PevHVKWG	aab76bdb	rbaVSGPO	4	aab76bdb
rbaVSGPO	aab76bdb	hDWbxllY	4	aab76bdb
hDWbxllY	aab76bdb	NQimROmg	4	aab76bdb
XxnwYfZF	fd38be3e	NnzPUqES	4	fd38be3e
NnzPUqES	fd38be3e	uVJIIfTS	4	fd38be3e
kIDngIDF	964aeebc	TIPJNJYo	4	964aeebc
TIPJNJYo	964aeebc	xzfBROGC	4	964aeebc
xzfBROGC	964aeebc	LdorvTaX	4	964aeebc
BbtTCHQI	f92bafd6	sIgPXCJD	4	f92bafd6
sIgPXCJD	f92bafd6	sBymOjSx	4	f92bafd6
sBymOjSx	f92bafd6	EdVWYHek	4	f92bafd6
GLLGzRaj	fa55e441	oXKYtBPx	4	fa55e441
FGCwjEZY	02df86c7	OJPHxCMv	4	02df86c7
TzJqDUHK	bdde1e8e	eRADEARG	4	bdde1e8e
eRADEARG	bdde1e8e	vkbZLlSE	4	bdde1e8e
DUZglDVy	13e3e8a4	BYORCKtw	4	13e3e8a4
jOYITlZD	da3c5a0b	meErmFYz	4	da3c5a0b
oVzOsEuY	e3d4afe3	RVEwrtwD	4	e3d4afe3
RVEwrtwD	e3d4afe3	wKbwcPOE	4	e3d4afe3
FRrOerDk	af2aed0c	iJxuxlTo	4	af2aed0c
iJxuxlTo	af2aed0c	PBuAdDTn	4	af2aed0c
PBuAdDTn	af2aed0c	qcFGHDZn	4	af2aed0c
kYWdwLLV	760275bc	TbFpmCZv	4	760275bc
TbFpmCZv	760275bc	CPafNWTx	4	760275bc
CPafNWTx	760275bc	RKwhEbGt	4	760275bc
RsJZWdiy	6d63bcb8	kJIVyEVo	4	6d63bcb8
kJIVyEVo	6d63bcb8	bGwWVrLw	4	6d63bcb8
bGwWVrLw	6d63bcb8	ISfSisLo	4	6d63bcb8
ISfSisLo	6d63bcb8	DMtexoYj	4	6d63bcb8
MMprFyHH	e03b0f49	lSxmCyLB	4	e03b0f49
lSxmCyLB	e03b0f49	yzzkXKIX	4	e03b0f49
yzzkXKIX	e03b0f49	RIAkHvRh	4	e03b0f49
RIAkHvRh	e03b0f49	hoUgviVt	4	e03b0f49
waISiQSH	59b1f9b6	DebHtrYd	4	59b1f9b6
AwzSmpkY	ac19f77d	kRsEDAUH	4	ac19f77d
GDyXTICi	bfbd3558	MonLvtfz	4	bfbd3558
MonLvtfz	bfbd3558	bDAHBqus	4	bfbd3558
bDAHBqus	bfbd3558	aUytWagb	4	bfbd3558
ezfDIYAW	7bdaa7f6	wYsQKvCV	4	7bdaa7f6
wYsQKvCV	7bdaa7f6	MQAhTxHM	4	7bdaa7f6
MQAhTxHM	7bdaa7f6	RYrtINoW	4	7bdaa7f6
NwlIYjXx	7502933	MCplQOwH	4	7502933
nIsxeaJA	6ac77d18	RBSUSxTc	4	6ac77d18
RBSUSxTc	6ac77d18	GVNkMxnr	4	6ac77d18
tGBwPIUX	54a7524a	MKidvOBx	4	54a7524a
WasCcjii	41c278c8	QgNhZwsT	4	41c278c8
QgNhZwsT	41c278c8	roUdDtxa	4	41c278c8
roUdDtxa	41c278c8	GMTxYfGy	4	41c278c8
oItKJIdl	8dcfb208	kZhdmCNA	4	8dcfb208
AllJhcRh	6a0de298	xikIEWbp	4	6a0de298
rkSGUwpn	d9381782	ybBnHvdr	4	d9381782
TRJgUxhR	c9aa95f8	qwHmyySU	4	c9aa95f8
qwHmyySU	c9aa95f8	tkYqAzhW	4	c9aa95f8
tkYqAzhW	c9aa95f8	ABptQQJK	4	c9aa95f8
AvoTECqr	f36996cd	YNKogoOf	4	f36996cd
iGRmvkMh	502e5247	iwYfgluF	4	502e5247
OxIVNErb	1462ad8f	fVDbykcM	4	1462ad8f
fVDbykcM	1462ad8f	MUFVMsLm	4	1462ad8f
iVrmSxhB	5a008e55	kttGRyvB	4	5a008e55
kttGRyvB	5a008e55	EnoySpnw	4	5a008e55
ohrhYZTX	161381ac	KentTpDg	4	161381ac
KentTpDg	161381ac	NQuLlcxO	4	161381ac
xFwSbclV	e89a1005	aWfwMOmn	4	e89a1005
HRgCsLcH	a88e9eff	qLZANXmz	4	a88e9eff
qLZANXmz	a88e9eff	eBAIrnOJ	4	a88e9eff
eBAIrnOJ	a88e9eff	duDoqZUC	4	a88e9eff
duDoqZUC	a88e9eff	lLcjhSFi	4	a88e9eff
QrXQFDji	0e000e5b	gaXBKRco	4	0e000e5b
vPwKpLBs	91a3ed43	KTYrGjZu	4	91a3ed43
GoWWBHVn	44989fc6	QyzCuqlP	4	44989fc6
QyzCuqlP	44989fc6	ZvGquOVP	4	44989fc6
AfvkNsRe	ca2b9422	BnKzvlmY	4	ca2b9422
WClcnClP	89d548d6	FAzYgvXT	4	89d548d6
OrECScfO	4.3499999999999998E+98	gqVwPFfB	4	4.3499999999999998E+98
cGWJWLxX	11f0d68b	IFYQogYd	4	11f0d68b
IFYQogYd	11f0d68b	zAnrYmJN	4	11f0d68b
zAnrYmJN	11f0d68b	GDRJZHnp	4	11f0d68b
xRagMapS	3864f6ce	NiaYzrbo	4	3864f6ce
DXzbzKQa	3864f6ce	FccuPLgq	4	3864f6ce
wvMlScmq	207b2d66	crWGxhSj	4	207b2d66
crWGxhSj	207b2d66	SdPhyoGQ	4	207b2d66
tBLTPlkv	0716882d	qKsbTwss	4	0716882d
wGMZYWCh	3df79982	oAivNriA	4	3df79982
oAivNriA	3df79982	wAXOvbYd	4	3df79982
NlMMBNjB	6b9ff55f	RxyuZopj	4	6b9ff55f
RxyuZopj	6b9ff55f	QpmvOyah	4	6b9ff55f
LDDHDCbp	330f1a8e	CEiDsais	4	330f1a8e
kDAWIlku	812b882d	kCmiqIVI	4	812b882d
XVinvqEJ	2fce74c6	OGWkRkrt	4	2fce74c6
hteNtJZA	8700122e	IeOufEVG	4	8700122e
IeOufEVG	8700122e	jstKfnzp	4	8700122e
SWGgPMSu	cadfcb0c	KHcAhkHk	4	cadfcb0c
zmzcWyHD	a8d200b2	BfkpHIzU	4	a8d200b2
BfkpHIzU	a8d200b2	JYcRzbGW	4	a8d200b2
JYcRzbGW	a8d200b2	gKGohOJN	4	a8d200b2
gKGohOJN	a8d200b2	HbBMBwoW	4	a8d200b2
bjTxGCae	e91fc92f	ytyYDtKb	4	e91fc92f
ytyYDtKb	e91fc92f	bOVjuPDn	4	e91fc92f
bOVjuPDn	e91fc92f	gZXtYbok	4	e91fc92f
gZXtYbok	e91fc92f	qLMVGLue	4	e91fc92f
qLMVGLue	e91fc92f	TQvCFvKr	4	e91fc92f
